RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
4299,15604298,Customer04298,668,Germany,Female,44,3,0.0,4,1,0,26956.48,1
4300,15604299,Customer04299,646,Germany,Female,45,4,0.0,4,1,0,105705.41,1
4301,15604300,Customer04300,654,France,Female,58,5,145274.18,3,1,1,83368.56,0
4302,15604301,Customer04301,791,Germany,Female,29,0,0.0,1,1,1,95382.69,0
4303,15604302,Customer04302,666,Spain,Male,37,2,0.0,2,1,1,1000.0,0
4304,15604303,Customer04303,551,France,Female,19,8,105237.45,1,1,1,129136.44,0
4305,15604304,Customer04304,682,France,Male,45,0,39924.77,1,1,1,220000.0,0
4306,15604305,Customer04305,697,France,Female,48,4,41350.42,1,0,0,76175.14,0
4307,15604306,Customer04306,636,Germany,Female,29,9,90090.69,1,0,0,17235.32,0
4308,15604307,Customer04307,645,France,Male,54,0,161119.69,1,1,1,145983.0,0
4309,15604308,Customer04308,548,Spain,Male,31,10,102445.67,2,1,0,50060.27,0
4310,15604309,Customer04309,659,Germany,Female,35,5,0.0,3,0,1,101752.95,0
4311,15604310,Customer04310,533,Germany,Male,40,4,19193.83,1,1,0,59196.28,1
4312,15604311,Customer04311,626,Spain,Male,56,7,0.0,1,1,0,17829.16,0
4313,15604312,Customer04312,586,France,Female,30,8,34376.66,1,1,1,117864.78,0
4314,15604313,Customer04313,744,Spain,Male,42,5,0.0,2,0,1,60341.28,0
4315,15604314,Customer04314,799,France,Male,47,0,0.0,2,1,1,8065.47,0
4316,15604315,Customer04315,540,Germany,Female,45,10,43063.55,2,1,1,116807.28,0
4317,15604316,Customer04316,650,Spain,Male,45,0,12941.18,1,0,0,220000.0,0
4318,15604317,Customer04317,620,Spain,Male,47,9,98480.94,3,1,1,158490.09,0
4319,15604318,Customer04318,695,Spain,Male,33,4,67644.13,2,0,0,97779.32,0
4320,15604319,Customer04319,659,France,Male,57,5,0.0,2,1,0,220000.0,0
4321,15604320,Customer04320,613,Spain,Male,38,8,116742.92,2,0,0,1000.0,0
4322,15604321,Customer04321,659,Germany,Female,36,10,0.0,2,0,1,133078.83,0
4323,15604322,Customer04322,629,Germany,Female,53,1,117122.45,1,1,0,205361.99,0
4324,15604323,Customer04323,803,France,Female,32,8,108980.31,1,0,1,41446.75,0
4325,15604324,Customer04324,574,France,Female,42,7,0.0,2,1,1,117339.45,0
4326,15604325,Customer04325,675,Germany,Female,31,4,54495.9,1,1,0,63756.28,0
4327,15604326,Customer04326,699,France,Male,65,4,104179.2,2,1,1,80481.4,0
4328,15604327,Customer04327,692,Germany,Female,63,8,0.0,2,0,0,123588.2,0
4329,15604328,Customer04328,621,Spain,Female,38,1,103922.31,1,0,1,1000.0,0
4330,15604329,Customer04329,781,Spain,Male,44,5,25431.73,1,0,1,42136.46,0
4331,15604330,Customer04330,449,France,Female,39,7,0.0,2,1,0,102193.31,0
4332,15604331,Customer04331,545,Spain,Male,35,5,88008.04,1,1,0,1000.0,0
4333,15604332,Customer04332,714,France,Male,40,4,83936.32,1,1,0,78827.49,0
4334,15604333,Customer04333,566,France,Female,39,5,46078.46,1,0,0,12512.1,0
4335,15604334,Customer04334,560,Spain,Female,23,5,0.0,1,0,0,15809.48,0
4336,15604335,Customer04335,605,France,Male,42,8,0.0,1,0,1,152984.5,0
4337,15604336,Customer04336,575,France,Female,39,9,32412.96,2,0,0,105704.51,0
4338,15604337,Customer04337,711,France,Male,42,10,128922.69,2,1,0,87459.87,0
4339,15604338,Customer04338,737,Germany,Male,38,0,90858.7,1,1,1,74666.0,0
4340,15604339,Customer04339,658,Spain,Male,35,3,40240.39,1,1,0,118077.03,0
4341,15604340,Customer04340,751,France,Female,48,9,42018.57,3,1,1,72511.46,0
4342,15604341,Customer04341,517,France,Male,45,7,57964.76,2,1,0,56665.59,0
4343,15604342,Customer04342,657,Germany,Female,54,4,0.0,1,1,0,160159.28,1
4344,15604343,Customer04343,779,France,Male,44,6,172325.12,2,0,1,64582.2,0
4345,15604344,Customer04344,744,Germany,Male,37,5,0.0,3,1,1,177108.77,0
4346,15604345,Customer04345,788,Spain,Female,45,9,139446.78,2,0,0,68102.33,0
4347,15604346,Customer04346,593,Spain,Female,18,6,0.0,1,1,0,143148.6,0
4348,15604347,Customer04347,738,Spain,Female,61,4,107975.24,2,0,1,114751.02,0
4349,15604348,Customer04348,609,Germany,Male,42,6,0.0,2,1,0,132304.51,1
4350,15604349,Customer04349,707,Spain,Female,62,2,87292.51,2,0,1,116665.81,0
4351,15604350,Customer04350,776,France,Male,30,8,83313.54,3,1,1,141032.77,0
4352,15604351,Customer04351,574,France,Male,27,2,188927.84,1,1,1,183648.46,0
4353,15604352,Customer04352,472,Germany,Male,43,0,0.0,1,0,0,49366.03,0
4354,15604353,Customer04353,827,France,Male,43,0,59976.73,2,1,1,185606.69,0
4355,15604354,Customer04354,697,Spain,Female,43,0,25337.3,3,1,1,82878.94,0
4356,15604355,Customer04355,640,Germany,Female,41,1,27039.1,2,0,1,1000.0,1
4357,15604356,Customer04356,634,Spain,Male,32,0,57732.0,1,0,1,139323.47,0
4358,15604357,Customer04357,449,France,Female,23,3,156707.94,2,0,0,147693.98,0
4359,15604358,Customer04358,670,France,Male,42,10,0.0,1,0,0,128892.81,0
4360,15604359,Customer04359,599,Germany,Male,26,1,0.0,3,0,0,80497.39,1
4361,15604360,Customer04360,655,France,Female,25,7,126294.82,2,0,0,46020.45,0
4362,15604361,Customer04361,653,Germany,Male,35,9,14362.25,1,0,1,69564.62,0
4363,15604362,Customer04362,350,Germany,Female,44,8,32038.33,1,1,0,109551.33,1
4364,15604363,Customer04363,697,Spain,Male,60,3,108254.44,1,1,1,84189.52,0
4365,15604364,Customer04364,668,Germany,Male,49,0,27706.84,1,1,1,39951.76,0
4366,15604365,Customer04365,681,France,Male,54,4,0.0,1,1,1,85077.32,0
4367,15604366,Customer04366,632,France,Male,46,6,8879.9,2,1,1,52182.36,0
4368,15604367,Customer04367,655,Germany,Female,43,8,141370.39,1,0,0,61371.52,1
4369,15604368,Customer04368,667,France,Male,65,1,0.0,3,1,1,141857.73,0
4370,15604369,Customer04369,676,France,Female,25,3,0.0,1,0,1,31658.23,0
4371,15604370,Customer04370,696,France,Male,35,6,0.0,2,1,0,118909.76,0
4372,15604371,Customer04371,677,France,Female,35,7,0.0,2,0,0,68892.85,0
4373,15604372,Customer04372,828,Germany,Female,48,3,59285.29,1,1,1,115533.27,0
4374,15604373,Customer04373,580,France,Female,29,9,103664.28,1,1,1,46762.33,0
4375,15604374,Customer04374,614,Germany,Female,47,8,46371.36,2,1,0,87273.18,1
4376,15604375,Customer04375,813,France,Female,45,3,107265.61,1,1,0,50497.96,0
4377,15604376,Customer04376,635,Germany,Female,48,5,0.0,1,1,1,116675.46,0
4378,15604377,Customer04377,739,France,Male,47,5,0.0,2,1,0,1000.0,0
4379,15604378,Customer04378,663,Spain,Male,55,7,0.0,1,1,0,94341.01,1
4380,15604379,Customer04379,628,France,Female,38,3,77626.73,1,1,0,23781.12,0
4381,15604380,Customer04380,745,Germany,Male,45,3,93302.0,1,1,1,61992.62,0
4382,15604381,Customer04381,700,France,Female,31,4,0.0,2,1,0,80208.69,0
4383,15604382,Customer04382,503,France,Male,29,2,0.0,3,1,0,140580.1,0
4384,15604383,Customer04383,667,France,Female,58,6,87562.17,1,1,1,2298.81,0
4385,15604384,Customer04384,554,Spain,Male,30,10,0.0,2,0,0,1000.0,0
4386,15604385,Customer04385,772,Spain,Female,46,3,0.0,1,0,0,163793.21,0
4387,15604386,Customer04386,818,France,Female,45,9,21002.73,2,1,1,79438.43,0
4388,15604387,Customer04387,830,France,Male,51,5,81360.16,2,1,0,1000.0,0
4389,15604388,Customer04388,684,Germany,Male,22,1,117561.33,1,1,0,75059.74,0
4390,15604389,Customer04389,606,Germany,Male,48,5,0.0,1,1,1,71768.53,0
4391,15604390,Customer04390,681,France,Female,38,5,0.0,2,1,0,65972.31,0
4392,15604391,Customer04391,560,Spain,Male,33,0,34942.89,2,1,1,112184.78,0
4393,15604392,Customer04392,850,Germany,Male,36,5,64075.53,2,1,1,1537.37,0
4394,15604393,Customer04393,765,Germany,Female,50,1,0.0,1,1,1,101404.32,0
4395,15604394,Customer04394,679,France,Female,47,8,111593.59,1,1,1,71948.9,0
4396,15604395,Customer04395,746,France,Female,38,5,64683.02,1,1,1,95117.14,0
4397,15604396,Customer04396,603,France,Female,27,3,0.0,2,1,1,149930.88,0
4398,15604397,Customer04397,544,Spain,Female,28,0,0.0,2,0,1,156562.68,0
4399,15604398,Customer04398,438,France,Female,47,6,57363.78,1,1,0,189711.15,0
4400,15604399,Customer04399,658,Spain,Male,26,7,0.0,2,1,1,1000.0,0
4401,15604400,Customer04400,630,Spain,Male,38,4,136168.59,2,1,1,119006.83,0
4402,15604401,Customer04401,700,Germany,Male,67,9,0.0,2,1,1,142768.07,0
4403,15604402,Customer04402,651,France,Male,44,2,118047.75,2,1,0,64527.37,0
4404,15604403,Customer04403,695,France,Female,47,8,12200.72,2,0,1,96603.72,0
4405,15604404,Customer04404,728,France,Male,28,5,101505.11,2,1,0,174630.94,0
4406,15604405,Customer04405,510,Germany,Male,26,3,35040.11,1,1,1,86207.77,0
4407,15604406,Customer04406,733,Spain,Male,47,3,64066.94,2,0,0,172654.97,0
4408,15604407,Customer04407,611,France,Female,36,4,97875.46,2,1,0,94984.23,0
4409,15604408,Customer04408,700,Spain,Male,51,0,0.0,2,1,0,124252.32,0
4410,15604409,Customer04409,748,France,Male,41,7,0.0,2,0,0,151178.83,0
4411,15604410,Customer04410,749,France,Male,76,4,84622.82,1,1,1,35218.41,1
4412,15604411,Customer04411,662,France,Male,34,7,47286.16,2,0,1,122624.64,0
4413,15604412,Customer04412,667,Germany,Male,43,5,128258.6,1,0,1,70333.49,0
4414,15604413,Customer04413,736,France,Male,31,10,141326.48,2,1,0,167944.69,0
4415,15604414,Customer04414,506,France,Male,51,0,0.0,3,1,0,80542.66,1
4416,15604415,Customer04415,559,Spain,Male,45,5,158838.66,2,0,1,79778.67,1
4417,15604416,Customer04416,623,Germany,Male,30,5,0.0,1,0,0,50347.41,0
4418,15604417,Customer04417,522,France,Female,37,2,0.0,1,1,0,96005.54,0
4419,15604418,Customer04418,624,France,Male,54,7,76271.49,2,0,0,130526.97,0
4420,15604419,Customer04419,619,Germany,Female,53,3,67952.6,1,1,0,103323.59,0
4421,15604420,Customer04420,658,France,Female,25,8,0.0,2,1,1,220000.0,0
4422,15604421,Customer04421,645,France,Female,35,10,31678.78,1,1,0,73883.37,0
4423,15604422,Customer04422,753,Germany,Male,59,9,14364.45,2,1,1,49649.67,0
4424,15604423,Customer04423,705,France,Female,38,6,82867.19,1,1,0,92363.58,0
4425,15604424,Customer04424,643,Germany,Female,42,7,150297.12,2,0,1,119597.51,0
4426,15604425,Customer04425,618,France,Female,51,9,126480.5,1,1,1,26619.93,0
4427,15604426,Customer04426,645,France,Male,26,10,0.0,3,1,0,175288.97,0
4428,15604427,Customer04427,647,France,Male,30,7,0.0,2,1,0,85243.95,0
4429,15604428,Customer04428,850,France,Male,37,10,0.0,2,1,0,197520.16,0
4430,15604429,Customer04429,510,France,Female,53,10,0.0,1,1,0,176698.12,0
4431,15604430,Customer04430,561,France,Female,51,1,0.0,2,0,1,138008.57,0
4432,15604431,Customer04431,547,Spain,Male,48,5,0.0,1,1,1,98749.14,0
4433,15604432,Customer04432,676,Spain,Female,39,3,44229.8,1,1,1,41828.82,0
4434,15604433,Customer04433,672,France,Male,52,10,0.0,1,0,1,63722.76,0
4435,15604434,Customer04434,595,Germany,Male,38,8,0.0,2,0,0,38126.32,0
4436,15604435,Customer04435,736,Germany,Male,46,9,0.0,2,1,1,35666.25,0
4437,15604436,Customer04436,685,Spain,Female,50,3,66981.47,1,1,1,116517.51,0
4438,15604437,Customer04437,740,France,Female,58,9,0.0,2,1,1,118741.85,0
4439,15604438,Customer04438,766,France,Male,39,0,0.0,1,1,0,10513.49,0
4440,15604439,Customer04439,445,France,Female,36,10,69629.39,2,0,0,71931.59,1
4441,15604440,Customer04440,716,France,Male,54,2,186125.01,2,1,1,53424.43,0
4442,15604441,Customer04441,526,France,Male,54,5,0.0,3,0,1,183783.01,0
4443,15604442,Customer04442,674,Spain,Female,34,7,133805.73,1,0,1,1000.0,0
4444,15604443,Customer04443,643,Spain,Female,28,8,16496.2,2,0,0,210302.53,0
4445,15604444,Customer04444,647,France,Male,53,2,12914.52,2,1,0,133372.11,0
4446,15604445,Customer04445,534,France,Female,23,6,0.0,2,1,1,1000.0,0
4447,15604446,Customer04446,749,France,Male,22,5,0.0,2,1,1,63131.01,0
4448,15604447,Customer04447,526,France,Male,37,8,19552.59,1,1,0,125668.52,0
4449,15604448,Customer04448,722,Germany,Male,40,3,52094.65,2,0,1,60849.49,1
4450,15604449,Customer04449,513,France,Female,28,8,20214.37,3,0,0,84294.56,1
4451,15604450,Customer04450,648,Spain,Female,41,6,0.0,1,1,0,220000.0,0
4452,15604451,Customer04451,823,Spain,Male,42,8,0.0,2,0,0,75684.35,0
4453,15604452,Customer04452,850,Germany,Male,34,9,85507.28,1,0,0,37793.82,0
4454,15604453,Customer04453,495,Germany,Male,60,4,0.0,1,1,0,152665.15,1
4455,15604454,Customer04454,582,Germany,Male,44,4,0.0,1,1,0,19352.5,1
4456,15604455,Customer04455,600,France,Male,51,8,0.0,1,0,1,140397.71,0
4457,15604456,Customer04456,850,France,Female,24,8,71522.74,2,0,0,133589.43,1
4458,15604457,Customer04457,643,Germany,Female,24,9,51142.23,2,0,0,204997.48,0
4459,15604458,Customer04458,753,France,Male,44,6,113552.04,1,1,0,123841.9,0
4460,15604459,Customer04459,679,Spain,Female,58,6,0.0,1,1,1,86543.84,0
4461,15604460,Customer04460,535,France,Male,28,0,39110.51,1,0,0,98320.84,0
4462,15604461,Customer04461,471,France,Female,41,5,108118.3,2,1,1,220000.0,0
4463,15604462,Customer04462,591,France,Female,26,2,35743.71,1,0,1,103615.56,0
4464,15604463,Customer04463,850,Spain,Female,31,9,0.0,2,1,0,87709.22,0
4465,15604464,Customer04464,675,France,Male,41,1,4933.76,1,1,0,96249.45,0
4466,15604465,Customer04465,751,France,Male,34,8,0.0,2,1,1,127353.97,0
4467,15604466,Customer04466,514,France,Female,25,9,0.0,2,1,1,78348.28,0
4468,15604467,Customer04467,619,Germany,Female,25,5,0.0,2,1,1,40576.0,0
4469,15604468,Customer04468,725,Spain,Female,19,7,46491.28,2,1,0,61396.78,0
4470,15604469,Customer04469,545,France,Female,44,6,103901.49,2,1,1,49112.77,0
4471,15604470,Customer04470,644,Spain,Male,45,7,68882.48,1,1,0,91174.82,0
4472,15604471,Customer04471,566,France,Female,45,7,0.0,2,1,0,64709.65,0
4473,15604472,Customer04472,729,Germany,Female,29,2,0.0,1,0,0,89685.53,0
4474,15604473,Customer04473,688,France,Female,50,7,0.0,4,1,1,91288.53,0
4475,15604474,Customer04474,716,France,Male,46,9,0.0,2,1,0,115142.29,0
4476,15604475,Customer04475,734,Germany,Male,39,3,0.0,2,1,1,44621.27,0
4477,15604476,Customer04476,628,Germany,Male,37,3,0.0,2,0,0,197915.51,1
4478,15604477,Customer04477,746,France,Male,32,3,0.0,1,1,0,171609.95,0
4479,15604478,Customer04478,593,Spain,Male,41,10,58946.96,1,1,0,131022.37,0
4480,15604479,Customer04479,710,Spain,Male,56,9,119566.9,1,1,0,142329.48,0
4481,15604480,Customer04480,461,France,Male,51,3,111989.76,1,0,0,34701.87,1
4482,15604481,Customer04481,578,Germany,Male,36,10,60454.0,2,1,0,66429.09,0
4483,15604482,Customer04482,850,Spain,Female,45,8,72817.44,1,1,0,72799.48,0
4484,15604483,Customer04483,709,France,Male,27,4,45174.45,1,1,1,18292.76,0
4485,15604484,Customer04484,709,Spain,Male,47,9,57505.47,1,0,0,78263.07,0
4486,15604485,Customer04485,571,France,Male,30,10,0.0,1,1,0,220000.0,0
4487,15604486,Customer04486,545,Spain,Female,46,9,0.0,1,0,0,106136.67,1
4488,15604487,Customer04487,625,France,Female,70,5,0.0,2,1,0,188038.32,0
4489,15604488,Customer04488,644,France,Male,33,2,0.0,1,1,0,184164.49,0
4490,15604489,Customer04489,834,Germany,Female,70,1,116095.25,2,0,1,45747.76,1
4491,15604490,Customer04490,748,Germany,Female,44,9,0.0,1,1,1,102086.05,0
4492,15604491,Customer04491,660,Spain,Female,31,8,0.0,1,1,1,77181.94,0
4493,15604492,Customer04492,656,Spain,Male,31,7,126985.66,1,0,0,153581.31,0
4494,15604493,Customer04493,723,France,Male,64,0,69735.27,1,1,0,127041.57,0
4495,15604494,Customer04494,523,France,Male,44,10,26598.53,4,1,1,195781.38,0
4496,15604495,Customer04495,466,France,Male,33,1,127962.99,2,1,0,111860.48,0
4497,15604496,Customer04496,721,France,Female,37,6,51451.46,1,0,0,147519.22,0
4498,15604497,Customer04497,657,France,Female,44,10,0.0,3,0,1,62998.69,0
4499,15604498,Customer04498,524,Spain,Female,39,2,132048.3,2,1,1,15726.09,0
4500,15604499,Customer04499,449,Spain,Female,43,5,0.0,2,0,1,138586.76,0
4501,15604500,Customer04500,736,France,Male,58,9,259873.44,1,1,0,108531.43,1
4502,15604501,Customer04501,600,France,Female,27,2,44989.28,1,1,0,131834.62,0
4503,15604502,Customer04502,688,Germany,Female,46,1,0.0,1,1,1,181389.4,0
4504,15604503,Customer04503,625,France,Male,38,5,0.0,1,1,0,119350.79,0
4505,15604504,Customer04504,647,France,Male,34,8,0.0,3,1,1,147698.17,0
4506,15604505,Customer04505,593,France,Female,50,6,88492.15,1,1,0,158747.33,1
4507,15604506,Customer04506,643,France,Male,24,4,96297.1,1,0,1,91521.04,0
4508,15604507,Customer04507,705,France,Male,18,7,0.0,2,0,1,65513.52,0
4509,15604508,Customer04508,624,Spain,Male,41,0,0.0,2,1,0,213760.38,0
4510,15604509,Customer04509,618,France,Male,38,3,193761.21,2,1,1,122195.1,0
4511,15604510,Customer04510,708,Germany,Female,25,9,0.0,1,0,0,116511.15,0
4512,15604511,Customer04511,715,Germany,Female,21,4,174186.85,1,0,1,43465.94,0
4513,15604512,Customer04512,541,Spain,Female,59,10,105271.49,1,1,1,114213.06,0
4514,15604513,Customer04513,647,France,Male,44,6,83494.06,2,1,0,118534.69,0
4515,15604514,Customer04514,600,France,Male,39,10,0.0,1,0,0,46159.9,0
4516,15604515,Customer04515,651,France,Male,62,6,0.0,2,1,0,142477.95,1
4517,15604516,Customer04516,788,France,Male,50,4,29686.34,2,1,0,85307.01,0
4518,15604517,Customer04517,684,France,Female,58,10,0.0,2,1,0,1000.0,0
4519,15604518,Customer04518,850,Spain,Female,27,2,114368.35,2,1,1,69882.06,0
4520,15604519,Customer04519,671,France,Female,26,4,30924.25,2,0,0,155684.96,0
4521,15604520,Customer04520,634,France,Female,45,7,9938.1,2,1,1,48372.29,1
4522,15604521,Customer04521,648,France,Male,43,9,69097.73,1,0,1,220000.0,0
4523,15604522,Customer04522,664,Spain,Male,52,2,115338.1,1,0,0,127470.58,0
4524,15604523,Customer04523,681,Spain,Female,22,10,0.0,2,1,0,220000.0,0
4525,15604524,Customer04524,555,Germany,Male,46,4,0.0,1,1,0,36621.87,0
4526,15604525,Customer04525,628,Germany,Female,49,3,0.0,2,1,1,30421.46,0
4527,15604526,Customer04526,580,Germany,Male,49,1,0.0,1,1,0,86244.21,1
4528,15604527,Customer04527,749,Germany,Female,35,0,11724.24,1,1,1,27072.59,0
4529,15604528,Customer04528,465,France,Male,44,6,0.0,1,0,1,73764.04,0
4530,15604529,Customer04529,665,Germany,Female,31,6,39294.47,2,0,0,191306.84,1
4531,15604530,Customer04530,504,Spain,Female,36,1,35346.25,2,1,1,82295.64,0
4532,15604531,Customer04531,691,France,Male,28,9,6428.93,2,1,0,8485.31,0
4533,15604532,Customer04532,612,Germany,Female,31,5,0.0,2,1,1,117336.58,0
4534,15604533,Customer04533,476,France,Male,36,0,0.0,2,0,0,176055.72,0
4535,15604534,Customer04534,740,Germany,Female,34,9,0.0,1,0,1,1000.0,0
4536,15604535,Customer04535,408,France,Male,31,2,71795.76,3,1,1,22339.94,0
4537,15604536,Customer04536,647,Germany,Female,25,7,12832.71,1,1,0,103212.52,0
4538,15604537,Customer04537,716,Spain,Male,60,7,149406.02,2,1,1,31153.19,0
4539,15604538,Customer04538,782,France,Male,34,8,68891.22,2,0,0,90371.04,0
4540,15604539,Customer04539,495,France,Male,42,8,37171.39,2,0,0,182834.29,1
4541,15604540,Customer04540,600,France,Female,21,10,0.0,2,1,1,78291.98,0
4542,15604541,Customer04541,754,France,Male,53,0,106205.81,2,0,1,126320.88,0
4543,15604542,Customer04542,761,Spain,Female,41,4,0.0,1,1,1,130436.65,0
4544,15604543,Customer04543,773,France,Male,34,4,89031.22,1,1,1,54386.02,0
4545,15604544,Customer04544,850,France,Female,34,4,0.0,2,0,1,39333.3,0
4546,15604545,Customer04545,601,France,Male,48,2,0.0,2,1,0,157205.61,0
4547,15604546,Customer04546,686,Spain,Male,18,2,0.0,1,1,1,102820.8,0
4548,15604547,Customer04547,617,France,Female,30,10,0.0,1,1,1,112014.95,0
4549,15604548,Customer04548,460,Germany,Female,38,9,107255.41,2,1,1,97956.98,0
4550,15604549,Customer04549,641,France,Female,38,7,0.0,1,1,0,92637.53,0
4551,15604550,Customer04550,459,France,Male,65,6,168750.87,1,0,1,111143.96,0
4552,15604551,Customer04551,600,Germany,Female,35,5,3404.35,2,0,0,35754.49,0
4553,15604552,Customer04552,509,France,Male,49,7,0.0,1,1,0,122395.4,0
4554,15604553,Customer04553,692,Germany,Male,58,9,0.0,2,0,0,42400.48,1
4555,15604554,Customer04554,575,France,Male,46,4,0.0,2,1,1,220000.0,0
4556,15604555,Customer04555,479,Germany,Female,32,5,36279.15,1,1,0,135217.41,0
4557,15604556,Customer04556,733,Spain,Female,26,10,125073.63,1,1,1,116227.63,0
4558,15604557,Customer04557,592,Germany,Female,47,10,0.0,1,1,1,38736.87,0
4559,15604558,Customer04558,609,France,Male,56,2,0.0,2,1,0,163487.4,1
4560,15604559,Customer04559,556,Germany,Female,45,2,0.0,1,1,0,72739.49,1
4561,15604560,Customer04560,760,Spain,Female,52,2,69899.27,2,1,1,134782.62,0
4562,15604561,Customer04561,676,France,Female,66,0,46823.81,2,1,0,61567.56,0
4563,15604562,Customer04562,591,France,Male,48,7,145713.49,1,1,0,1000.0,0
4564,15604563,Customer04563,466,Spain,Male,27,4,69317.69,1,0,1,188629.23,1
4565,15604564,Customer04564,850,France,Female,40,0,0.0,1,0,1,133301.44,0
4566,15604565,Customer04565,840,Germany,Female,53,2,130818.22,2,0,0,77471.77,0
4567,15604566,Customer04566,789,Spain,Female,36,5,127561.73,4,1,0,213059.01,0
4568,15604567,Customer04567,582,France,Female,55,9,78673.4,3,1,1,98932.73,0
4569,15604568,Customer04568,602,Germany,Male,38,7,27130.33,1,1,1,169540.13,0
4570,15604569,Customer04569,688,Germany,Male,43,5,4066.8,2,1,0,6075.75,0
4571,15604570,Customer04570,564,France,Male,35,2,27308.08,2,0,1,81132.98,0
4572,15604571,Customer04571,555,Spain,Male,41,3,0.0,3,0,0,83216.99,1
4573,15604572,Customer04572,790,France,Male,41,8,0.0,2,1,1,43252.61,0
4574,15604573,Customer04573,645,France,Female,22,8,102313.76,1,0,1,49131.97,0
4575,15604574,Customer04574,542,Spain,Male,34,9,0.0,1,1,1,108540.45,0
4576,15604575,Customer04575,741,France,Female,26,5,0.0,2,1,1,89971.94,0
4577,15604576,Customer04576,595,Spain,Female,35,3,0.0,2,1,1,88721.52,0
